SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,PARK_DIST,HOSPITAL_D,RAIL_DIST,ESCHOOL,HSCHOOL,BUS_COUNTS,FnB_COUNTS
MLS Listing,,Multi-Family (2-4 Unit),561 E Opp St,Wilmington,CA,90744,299000,0.00000000000,0.00000000000,196 - East Wilmington,400.00000000000,5926.00000000000,1871.00000000000,117,748.00000000000,,Active,https://www.redfin.com/CA/Wilmington/561-E-Opp-St-90744/home/7679577,CRMLS,SB23198550,N,Y,33.78330260000,-118.25551300000,374,4537.790498265750000,7038,COMPTON UNIFIED SCHOOL,COMPTON UNIFIED SCHOOL,16.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,0 Future Pl,Los Angeles,CA,90065,199000,0.00000000000,0.00000000000,Mt Washington,0.00000000000,3715.00000000000,0.00000000000,1,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/Future-Pl-90065/home/62165568,TheMLS,24-359539,N,Y,34.10102500000,-118.23105600000,2687,3909.505004020800000,2717,COMPTON UNIFIED SCHOOL,COMPTON UNIFIED SCHOOL,21.000000000000000,0.000000000000000
MLS Listing,,Mobile/Manufactured Home,13120 Bradley Ave Spc 56,Sylmar,CA,91342,224900,2.00000000000,2.00000000000,Sylmar,1344.00000000000,0.00000000000,1980.00000000000,1,167.00000000000,,Active,https://www.redfin.com/CA/Sylmar/13120-Bradley-Ave-91342/unit-56/home/189783626,AVMLS,24001225,N,Y,34.30920340000,-118.46250150000,2637,3951.118299388740000,21211,COMPTON UNIFIED SCHOOL,COMPTON UNIFIED SCHOOL,9.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,8360 N UTICA Dr,Hollywood Hills,CA,90046,77777,0.00000000000,0.00000000000,C03 - Sunset Strip - Hollywood Hills West,0.00000000000,8200.00000000000,0.00000000000,2,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/8360-Utica-Dr-90046/home/23221766,CRMLS,SR24033678,N,Y,34.10762000000,-118.37240600000,4479,4328.917170383420000,3856,COMPTON UNIFIED SCHOOL,COMPTON UNIFIED SCHOOL,0.000000000000000,1.000000000000000
MLS Listing,,Vacant Land,0 Fenn St,Los Angeles,CA,90031,25000,0.00000000000,0.00000000000,679 - Montecito Heights,0.00000000000,4065.00000000000,0.00000000000,3,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/Fenn-St-90031/home/17492493,CRMLS,SR24032746,N,Y,34.08448900000,-118.20717700000,1599,1804.167232549520000,766,COMPTON UNIFIED SCHOOL,COMPTON UNIFIED SCHOOL,26.000000000000000,0.000000000000000
MLS Listing,,Mobile/Manufactured Home,20652 Lassen St #64,Chatsworth,CA,91311,149000,2.00000000000,2.00000000000,699 - Not Defined,960.00000000000,0.00000000000,1968.00000000000,3,155.00000000000,,Active,https://www.redfin.com/CA/Chatsworth/20652-Lassen-St-91311/unit-64/home/189759262,CRMLS,RS24032507,N,Y,34.24809360000,-118.58307470000,3650,6710.967446433760000,25337,COMPTON UNIFIED SCHOOL,COMPTON UNIFIED SCHOOL,20.000000000000000,12.000000000000000
MLS Listing,,Vacant Land,3656 N The Paseo,Los Angeles,CA,90065,49000,0.00000000000,0.00000000000,Glassell Park,0.00000000000,5456.00000000000,0.00000000000,4,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/3656-The-Paseo-90065/home/65638670,TheMLS,24-358439,N,Y,34.11212330000,-118.23052130000,1713,3684.125859954430000,3241,COMPTON UNIFIED SCHOOL,COMPTON UNIFIED SCHOOL,13.000000000000000,1.000000000000000
MLS Listing,,Vacant Land,3636 N Paseo Dr,Los Angeles,CA,90065,74000,0.00000000000,0.00000000000,Glassell Park,0.00000000000,6223.00000000000,0.00000000000,4,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/3636-N-Paseo-Dr-90065/home/189747017,TheMLS,24-358429,N,Y,34.11324000000,-118.22919000000,1750,3723.188544604540000,3213,GLENDALE UNIFIED SCHOOL,GLENDALE UNIFIED SCHOOL,14.000000000000000,1.000000000000000
MLS Listing,,Mobile/Manufactured Home,10711 Sherman Grv #36,Sunland,CA,91040,75000,2.00000000000,1.50000000000,659 - Sunland/Tujunga,0.00000000000,0.00000000000,1963.00000000000,4,0.00000000000,,Active,https://www.redfin.com/CA/Shadow-Hills/10711-Sherman-Grove-Ave-91040/unit-36/home/189746943,CRMLS,GD24031883,N,Y,34.26380180000,-118.32132100000,5776,8923.591891696670000,14238,GLENDALE UNIFIED SCHOOL,GLENDALE UNIFIED SCHOOL,16.000000000000000,10.000000000000000
MLS Listing,,Vacant Land,2335 Hillcrest Dr,Los Angeles,CA,90016,249900,0.00000000000,0.00000000000,Mid Los Angeles,0.00000000000,2228.00000000000,0.00000000000,4,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/2335-Hillcrest-Dr-90016/home/174137984,TheMLS,24-358274,N,Y,34.03530520000,-118.34110410000,2410,3546.049909973090000,1619,GLENDALE UNIFIED SCHOOL,GLENDALE UNIFIED SCHOOL,21.000000000000000,6.000000000000000
MLS Listing,,Vacant Land,2241 Moss Ave,Glassell Park,CA,90065,90000,0.00000000000,0.00000000000,623 - Glassel Park,0.00000000000,5441.00000000000,0.00000000000,4,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/2241-Moss-Ave-90065/home/22134140,CRMLS,MB24029901,N,Y,34.10937870000,-118.22900180000,1956,4041.388285924470000,2897,GLENDALE UNIFIED SCHOOL,GLENDALE UNIFIED SCHOOL,6.000000000000000,1.000000000000000
MLS Listing,,Vacant Land,4195 Saltillo St,Woodland Hills,CA,91364,160000,0.00000000000,0.00000000000,Woodland Hills,0.00000000000,6347.00000000000,0.00000000000,5,0.00000000000,,Active,https://www.redfin.com/CA/Woodland-Hills/4195-Saltillo-St-91364/home/45447672,TheMLS,24-357469,N,Y,34.14590290000,-118.59407500000,1428,3332.753030145180000,20794,GLENDALE UNIFIED SCHOOL,GLENDALE UNIFIED SCHOOL,0.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,4199 Saltillo St,Woodland Hills,CA,91364,175000,0.00000000000,0.00000000000,Woodland Hills,0.00000000000,6489.00000000000,0.00000000000,5,0.00000000000,,Active,https://www.redfin.com/CA/Woodland-Hills/4199-Saltillo-St-91364/home/45447545,TheMLS,24-357462,N,Y,34.14569440000,-118.59372910000,1475,3355.410252687940000,20748,GLENDALE UNIFIED SCHOOL,GLENDALE UNIFIED SCHOOL,0.000000000000000,0.000000000000000
MLS Listing,,Mobile/Manufactured Home,1065 Lomita Blvd #351,Harbor City,CA,90710,254900,2.00000000000,2.00000000000,124 - Harbor City,1440.00000000000,0.00000000000,1972.00000000000,5,177.00000000000,1105.0,Active,https://www.redfin.com/CA/Harbor-City/1065-Lomita-Blvd-90710/unit-351/home/189723090,CRMLS,OC24029816,N,Y,33.79881910000,-118.29206440000,3943,1400.865587161310000,11049,GLENDALE UNIFIED SCHOOL,GLENDALE UNIFIED SCHOOL,7.000000000000000,0.000000000000000
MLS Listing,,Condo/Co-op,1745 Camino Palmero St #107,Los Angeles,CA,90046,295000,1.00000000000,1.00000000000,Sunset Strip - Hollywood Hills West,743.00000000000,66604.00000000000,1973.00000000000,5,397.00000000000,660.0,Active,https://www.redfin.com/CA/Los-Angeles/1745-Camino-Palmero-St-90046/unit-107/home/7115189,TheMLS,24-357325,N,Y,34.10298430000,-118.35030400000,3502,2935.520268957020000,1322,GLENDALE UNIFIED SCHOOL,GLENDALE UNIFIED SCHOOL,26.000000000000000,32.000000000000000
MLS Listing,,Vacant Land,3743 Avenida Del Sol,Studio City,CA,93430,174000,0.00000000000,0.00000000000,STUD - Studio City,0.00000000000,9588.00000000000,0.00000000000,5,0.00000000000,,Active,https://www.redfin.com/CA/Studio-City/3743-Avenida-Del-Sol-91604/home/189721844,CRMLS,IV24030642,N,Y,34.13832300000,-118.40932310000,1343,5357.447841203550000,5195,GLENDALE UNIFIED SCHOOL,GLENDALE UNIFIED SCHOOL,7.000000000000000,4.000000000000000
MLS Listing,,Vacant Land,3419 Reynolds Ave,Los Angeles,CA,90032,149000,0.00000000000,0.00000000000,El Sereno,0.00000000000,1735.00000000000,0.00000000000,7,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/3419-Reynolds-Ave-90032/home/7000535,TheMLS,24-348131,N,Y,34.08428190000,-118.19648030000,1879,2564.189634583020000,1904,PASADENA UNIFIED SCHOOL,PASADENA UNIFIED SCHOOL,20.000000000000000,0.000000000000000
MLS Listing,,Mobile/Manufactured Home,8901 Eton Ave #33,Canoga Park,CA,91304,269000,3.00000000000,2.00000000000,CP - Canoga Park,1243.00000000000,0.00000000000,1994.00000000000,8,216.00000000000,,Active,https://www.redfin.com/CA/Canoga-Park/8901-Eton-Ave-91304/unit-33/home/40353588,CRMLS,SR24028888,N,Y,34.23282490000,-118.59584040000,2746,5452.583767424480000,25873,PASADENA UNIFIED SCHOOL,PASADENA UNIFIED SCHOOL,15.000000000000000,2.000000000000000
MLS Listing,,Vacant Land,3677 Loosmore St,Los Angeles,CA,90065,48000,0.00000000000,0.00000000000,680 - Mount Washington,0.00000000000,6373.00000000000,0.00000000000,9,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/3677-Loosmore-St-90065/home/23149627,CRMLS,WS24028505,N,Y,34.09859900000,-118.22128100000,1820,3571.868105952620000,1622,PASADENA UNIFIED SCHOOL,PASADENA UNIFIED SCHOOL,6.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,3625 Mimosa Dr,Los Angeles,CA,90065,299900,0.00000000000,0.00000000000,699 - Not Defined,0.00000000000,5104.00000000000,0.00000000000,10,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/3625-Mimosa-Dr-90065/home/22753600,CRMLS,TR24024106,N,Y,34.11578970000,-118.23130650000,1382,3344.686897434050000,3614,PASADENA UNIFIED SCHOOL,PASADENA UNIFIED SCHOOL,16.000000000000000,1.000000000000000
MLS Listing,,Mobile/Manufactured Home,8811 Canoga #120,Canoga Park,CA,91304,159000,2.00000000000,1.00000000000,CP - Canoga Park,800.00000000000,0.00000000000,1969.00000000000,10,199.00000000000,,Active,https://www.redfin.com/CA/Canoga-Park/8811-Canoga-Ave-91304/unit-120/home/103466719,CRMLS,SR24027562,N,Y,34.23117610000,-118.59998170000,2235,4983.119615388410000,26236,PASADENA UNIFIED SCHOOL,PASADENA UNIFIED SCHOOL,13.000000000000000,0.000000000000000
MLS Listing,,Mobile/Manufactured Home,22516-A-23 NORMANDIE Unit A-23,Torrance,CA,90502,174900,3.00000000000,2.00000000000,135 - South East Torrance - East,960.00000000000,0.00000000000,2000.00000000000,10,182.00000000000,,Active,https://www.redfin.com/CA/Torrance/22516-A-23-W-NORMANDIE-90502/unit-A-23/home/189456630,CRMLS,PW24011563,N,Y,33.82177800000,-118.29780900000,6104,4422.011103887140000,10291,SOUTH PASADENA UNIFIED SCHOOL,SOUTH PASADENA UNIFIED SCHOOL,4.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,1045 Andalusia Ave,Los Angeles,CA,90065,80000,0.00000000000,0.00000000000,Mt Washington,0.00000000000,4802.00000000000,0.00000000000,11,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/1045-Andalusia-Ave-90065/home/189670065,TheMLS,24-356285,N,Y,34.09758990000,-118.22006000000,1666,3412.789223442080000,1488,SOUTH PASADENA UNIFIED SCHOOL,SOUTH PASADENA UNIFIED SCHOOL,6.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,0 Verdugo Crestine,Tujunga,CA,91042,70000,0.00000000000,0.00000000000,659 - Sunland/Tujunga,0.00000000000,4626.00000000000,0.00000000000,11,0.00000000000,,Active,https://www.redfin.com/CA/Tujunga/0-Verdugo-Crestine-91042/home/189459108,CRMLS,PF24027369,N,Y,34.24530600000,-118.29043500000,1960,9937.508284713810000,14118,SOUTH PASADENA UNIFIED SCHOOL,SOUTH PASADENA UNIFIED SCHOOL,9.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,1020 N Gage Ave,City Terrace,CA,90063,130000,0.00000000000,0.00000000000,CTER - City Terrace,0.00000000000,5389.00000000000,0.00000000000,11,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/1020-N-Gage-Ave-90063/home/178866529,CRMLS,DW24027357,N,Y,34.04829100000,-118.18461950000,3104,1620.407549426800000,2059,SOUTH PASADENA UNIFIED SCHOOL,SOUTH PASADENA UNIFIED SCHOOL,20.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,1155 Stringer Ave,City Terrace,CA,90063,150000,0.00000000000,0.00000000000,CTER - City Terrace,0.00000000000,3995.00000000000,0.00000000000,11,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/1155-Stringer-Ave-90063/home/105498432,CRMLS,DW24027320,N,Y,34.05055230000,-118.18484700000,3143,1909.073677647170000,2331,SOUTH PASADENA UNIFIED SCHOOL,SOUTH PASADENA UNIFIED SCHOOL,21.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,1401 Cliff Dr,Los Angeles,CA,90065,165000,0.00000000000,0.00000000000,680 - Mount Washington,0.00000000000,7898.00000000000,0.00000000000,11,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/1401-Cliff-Dr-90065/home/189663502,CRMLS,MB24026718,N,Y,34.09933860000,-118.22690630000,2454,3843.823524054530000,2230,SOUTH PASADENA UNIFIED SCHOOL,SOUTH PASADENA UNIFIED SCHOOL,16.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,3960 N Elderbank Dr,Los Angeles,CA,90031,109999,0.00000000000,0.00000000000,Montecito Heights,0.00000000000,2947.00000000000,0.00000000000,11,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/3960-Elderbank-Dr-90031/home/181283199,TheMLS,24-355539,N,Y,34.09316580000,-118.19873990000,828,3285.873664784150000,1119,SOUTH PASADENA UNIFIED SCHOOL,SOUTH PASADENA UNIFIED SCHOOL,7.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,3832 Lavell Dr,Los Angeles,CA,90065,125000,0.00000000000,0.00000000000,623 - Glassel Park,0.00000000000,5068.00000000000,0.00000000000,12,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/3832-Lavell-Dr-90065/home/23150239,CRMLS,CV24026722,N,Y,34.11398600000,-118.22622100000,1567,3957.356274073990000,3032,SOUTH PASADENA UNIFIED SCHOOL,SOUTH PASADENA UNIFIED SCHOOL,6.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,8229 Gould Ave,Los Angeles,CA,90046,179500,0.00000000000,0.00000000000,Sunset Strip - Hollywood Hills West,0.00000000000,6330.00000000000,0.00000000000,12,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/8229-Gould-Ave-90046/home/17518633,TheMLS,24-355027,N,Y,34.10783200000,-118.37020100000,4395,4417.346679460860000,3623,SOUTH PASADENA UNIFIED SCHOOL,SOUTH PASADENA UNIFIED SCHOOL,2.000000000000000,1.000000000000000
MLS Listing,,Vacant Land,4560 San Andreas,Mount Washington,CA,90065,225000,0.00000000000,0.00000000000,680 - Mount Washington,0.00000000000,12148.00000000000,0.00000000000,13,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/4560-San-Andreas-Ave-90065/home/189644250,CRMLS,IV24026026,N,Y,34.10978090000,-118.21620180000,668,5001.733953021830000,1876,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,0.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,451 Clifton St,Los Angeles,CA,90031,99900,0.00000000000,0.00000000000,677 - Lincoln Hts,0.00000000000,2997.00000000000,0.00000000000,13,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/451-Clifton-St-90031/home/6946409,CRMLS,DW24025747,N,Y,34.07921510000,-118.20890410000,2330,1098.330254968000000,1178,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,30.000000000000000,9.000000000000000
MLS Listing,,Vacant Land,8500 Appian Way,Hollywood Hills,CA,90064,149000,0.00000000000,0.00000000000,C03 - Sunset Strip - Hollywood Hills West,0.00000000000,3008.00000000000,0.00000000000,13,0.00000000000,,Active,https://www.redfin.com/CA/Hollywood-Hills/8500-Appian-WAY-90064/home/189640507,CRMLS,AR24025707,N,Y,34.10726700000,-118.37860800000,4086,4182.211868426670000,4525,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,0.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,8584 Hillcroft Dr,West Hills,CA,91304,95000,0.00000000000,0.00000000000,WEH - West Hills,0.00000000000,10907.00000000000,0.00000000000,13,0.00000000000,,Active,https://www.redfin.com/CA/Canoga-Park/8584-Hillcroft-Dr-91304/home/189640506,CRMLS,SR24025742,N,Y,34.22608500000,-118.65010700000,1831,3956.517794697380000,31395,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,0.000000000000000,0.000000000000000
MLS Listing,,Condo/Co-op,525 S Ardmore Ave #212,Los Angeles,CA,90020,299999,1.00000000000,1.00000000000,C17 - Mid-Wilshire,368.00000000000,73473.00000000000,1973.00000000000,13,815.00000000000,295.0,Active,https://www.redfin.com/CA/Los-Angeles/525-S-Ardmore-Ave-90020/unit-212/home/7090173,CRMLS,SR24025330,N,Y,34.06484140000,-118.30213980000,677,240.582595745397000,421,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,61.000000000000000,103.000000000000000
MLS Listing,,Vacant Land,1922 Seigneur Ave,Los Angeles,CA,90032,120000,0.00000000000,0.00000000000,621 - El Sereno,0.00000000000,4740.00000000000,0.00000000000,13,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/1922-Seigneur-Ave-90032/home/108208526,CRMLS,SB24015406,N,Y,34.06514480000,-118.17758870000,4062,2700.362924205930000,4403,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,22.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,3738 Brillant,Mount Washington,CA,90065,279000,0.00000000000,0.00000000000,680 - Mount Washington,0.00000000000,9966.00000000000,0.00000000000,15,0.00000000000,,Active,https://www.redfin.com/CA/Mount-Washington/3738-Brillant-90065/home/187347632,CRMLS,WS24022506,N,Y,34.11181300000,-118.22678800000,1647,4051.789759325250000,2884,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,0.000000000000000,1.000000000000000
MLS Listing,,Vacant Land,572 Milton Ct,Mount Washington,CA,90065,249000,0.00000000000,0.00000000000,680 - Mount Washington,0.00000000000,4876.00000000000,0.00000000000,15,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/572-Milton-Ct-90065/home/145120666,CRMLS,WS24022492,N,Y,34.10457910000,-118.21052360000,1028,4324.406948856640000,951,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,5.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,3745 N Parrish,Mount Washington,CA,90065,279000,0.00000000000,0.00000000000,680 - Mount Washington,0.00000000000,9966.00000000000,0.00000000000,15,0.00000000000,,Active,https://www.redfin.com/CA/Mount-Washington/3745-N-Parrish-90065/home/189625739,CRMLS,WS24024162,N,Y,34.10885000000,-118.22342300000,1400,4584.001498551100000,2343,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,0.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,576 Milton Ct,Mount Washington,CA,90065,249000,0.00000000000,0.00000000000,680 - Mount Washington,0.00000000000,4143.00000000000,0.00000000000,15,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/576-Milton-Ct-90065/home/22130044,CRMLS,WS24022455,N,Y,34.10452990000,-118.21062500000,1033,4316.634146992160000,950,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,5.000000000000000,0.000000000000000
MLS Listing,,Mobile/Manufactured Home,13691 Gavina Ave #469,Sylmar,CA,91342,299999,2.00000000000,2.00000000000,SYL - Sylmar,1232.00000000000,0.00000000000,1989.00000000000,15,244.00000000000,,Active,https://www.redfin.com/CA/Sylmar/13691-Gavina-Ave-91342/unit-469/home/28544570,CRMLS,SR23204688,N,Y,34.31821770000,-118.40353840000,6724,7221.696602865260000,20379,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,0.000000000000000,0.000000000000000
MLS Listing,,Condo/Co-op,7632 Topanga Canyon Blvd #208,Canoga Park,CA,91304,299900,1.00000000000,1.00000000000,CP - Canoga Park,700.00000000000,64894.00000000000,1980.00000000000,16,428.00000000000,352.0,Active,https://www.redfin.com/CA/Canoga-Park/7632-Topanga-Canyon-Blvd-91304/unit-208/home/12287706,CRMLS,SR24023774,N,Y,34.20936250000,-118.60560940000,842,2709.777331163880000,26056,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,16.000000000000000,4.000000000000000
MLS Listing,,Mobile/Manufactured Home,1065 W Lomita Blvd #251,Harbor City,CA,90710,215000,2.00000000000,2.00000000000,124 - Harbor City,1152.00000000000,0.00000000000,1972.00000000000,16,187.00000000000,,Active,https://www.redfin.com/CA/Harbor-City/1065-Lomita-Blvd-90710/unit-251/home/142902258,CRMLS,IG24023940,N,Y,33.79959860000,-118.29570520000,4361,1444.428619942430000,11416,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,6.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,0 Iglesia,Woodland Hills,CA,91364,136200,0.00000000000,0.00000000000,Woodland Hills,0.00000000000,5970.00000000000,0.00000000000,16,0.00000000000,,Active,https://www.redfin.com/CA/Woodland-Hills/0-Iglesia-91364/home/176373388,TheMLS,24-354479,N,Y,34.14842000000,-118.59770000000,924,3086.358201210770000,21308,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,2.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,21478 W Iglesia,Woodland Hills,CA,91364,119500,0.00000000000,0.00000000000,Woodland Hills,0.00000000000,3793.00000000000,0.00000000000,16,0.00000000000,,Active,https://www.redfin.com/CA/Woodland-Hills/21478-Iglesia-Dr-91364/home/184992063,TheMLS,24-354477,N,Y,34.14847720000,-118.59791020000,900,3085.660827159630000,21329,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,2.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,0 Iglesia,Woodland Hills,CA,91364,98000,0.00000000000,0.00000000000,Woodland Hills,0.00000000000,2999.00000000000,0.00000000000,16,0.00000000000,,Active,https://www.redfin.com/CA/Woodland-Hills/0-Iglesia-DR-91364/home/176563591,TheMLS,24-354475,N,Y,34.14825800000,-118.59922000000,774,3158.767409605900000,21395,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,2.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,2931 Thomas St,Los Angeles,CA,90031,220000,0.00000000000,0.00000000000,677 - Lincoln Hts,0.00000000000,7605.00000000000,0.00000000000,17,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/2931-Thomas-St-90031/home/22750869,CRMLS,PW24023934,N,Y,34.08008300000,-118.20610500000,2178,1387.698091547700000,1244,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,31.000000000000000,4.000000000000000
MLS Listing,,Vacant Land,14728 Friar St,Van Nuys,CA,91411,1,0.00000000000,0.00000000000,East Van Nuys,0.00000000000,6250.00000000000,0.00000000000,17,0.00000000000,,Active,https://www.redfin.com/CA/Van-Nuys/14728-Friar-St-91411/home/4647997,TheMLS,24-354247,N,Y,34.18542900000,-118.45411750000,3967,1528.614339641080000,8902,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,31.000000000000000,3.000000000000000
MLS Listing,,Vacant Land,3909 Dobinson St,Los Angeles,CA,90063,150000,0.00000000000,0.00000000000,East LA,0.00000000000,5319.00000000000,0.00000000000,17,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/3909-Dobinson-St-90063/home/22782837,TheMLS,24-353755,N,Y,34.04856650000,-118.18206470000,3391,1556.989571541630000,2222,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,22.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,2612 N Paradise Dr,Los Angeles,CA,90032,39000,0.00000000000,0.00000000000,El Sereno,0.00000000000,5092.00000000000,0.00000000000,18,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/2612-Paradise-Dr-90032/home/189587766,TheMLS,24-353779,N,Y,34.07647990000,-118.19816000000,2772,1912.297337541330000,2212,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,22.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,4325 E Raynol St,Los Angeles,CA,90032,275000,0.00000000000,0.00000000000,621 - El Sereno,0.00000000000,6508.00000000000,0.00000000000,18,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/4325-Raynol-St-90032/home/167846632,CRMLS,PI24019307,N,Y,34.08366750000,-118.19410800000,2094,2731.756104205850000,2179,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,22.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,614 Beech St,Los Angeles,CA,90065,69000,0.00000000000,0.00000000000,Mt Washington,0.00000000000,4748.00000000000,0.00000000000,18,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/614-Beech-St-90065/home/140677337,TheMLS,24-353627,N,Y,34.09327900000,-118.21890400000,1580,2819.814737069290000,1031,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,14.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,2740 N Paradise Dr,Los Angeles,CA,90032,99000,0.00000000000,0.00000000000,El Sereno,0.00000000000,7959.00000000000,0.00000000000,18,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/2740-N-PARADISE-90032/home/185556306,TheMLS,24-353735,N,Y,34.07918900000,-118.19807000000,2428,2051.064123440880000,2002,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,22.000000000000000,0.000000000000000
MLS Listing,,Vacant Land,3777 Cazador St,Los Angeles,CA,90065,299000,0.00000000000,0.00000000000,Glassell Park,0.00000000000,5145.00000000000,0.00000000000,18,0.00000000000,,Active,https://www.redfin.com/CA/Los-Angeles/3777-Cazador-St-90065/home/22916239,TheMLS,24-353481,N,Y,34.11099840000,-118.22538210000,1512,4242.656401625900000,2694,SANTA MONICA-MALIBU UNIF SCHOOL,SANTA MONICA-MALIBU UNIF SCHOOL,0.000000000000000,0.000000000000000
